,Collection,PatientID,PatientName,StudyInstanceUID,StudyDate,StudyDescription,SeriesCount,SeriesInstanceUID,Modality,SeriesDescription,SeriesNumber,Manufacturer,ManufacturerModelName,SoftwareVersions,Visibility,ImageCount,SeriesDate
4231,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247247235.30,CT,SliceTh-2_SliceInc-_ReconFilter-B,310.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4232,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247247768.45,CT,SliceTh-3_SliceInc-_ReconFilter-B,317.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4233,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247250998.142,CT,SliceTh-2_SliceInc-_ReconFilter-B,358.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4234,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247247768.43,CT,SliceTh-5_SliceInc-_ReconFilter-C,315.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4235,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247248458.60,CT,SliceTh-5_SliceInc-_ReconFilter-B,324.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4236,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247249412.86,CT,SliceTh-2_SliceInc-_ReconFilter-B,334.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4237,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247250011.112,CT,SliceTh-3_SliceInc-_ReconFilter-C,344.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4238,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247247099.16,CT,SliceTh-2_SliceInc-_ReconFilter-B,304.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4239,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247250782.128,CT,SliceTh-2_SliceInc-_ReconFilter-B,352.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4240,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247249619.90,CT,SliceTh-2_SliceInc-_ReconFilter-C,337.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4241,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247249656.100,CT,SliceTh-2_SliceInc-_ReconFilter-B,340.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4242,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247247235.32,CT,SliceTh-5_SliceInc-_ReconFilter-B,312.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4243,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247249412.88,CT,SliceTh-5_SliceInc-_ReconFilter-B,336.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4244,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247250011.114,CT,SliceTh-2_SliceInc-_ReconFilter-B,346.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4245,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247247235.29,CT,SliceTh-5_SliceInc-_ReconFilter-C,309.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4246,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247248458.57,CT,SliceTh-5_SliceInc-_ReconFilter-C,321.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4247,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247250742.118,CT,SliceTh-2_SliceInc-_ReconFilter-C,349.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4248,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247247099.17,CT,SliceTh-3_SliceInc-_ReconFilter-B,305.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4249,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247247768.44,CT,SliceTh-2_SliceInc-_ReconFilter-B,316.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4250,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247248458.59,CT,SliceTh-3_SliceInc-_ReconFilter-B,323.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4251,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247247099.15,CT,SliceTh-5_SliceInc-_ReconFilter-C,303.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4252,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.3080.1247246725.3,2009-07-10,Scanner-Philips_Exp-20_Pitch-1.2_SlCol-16x1.5mm,60,1.2.840.113704.1.111.6052.1247249412.87,CT,SliceTh-3_SliceInc-_ReconFilter-B,335.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4253,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786363.116,CT,SliceTh-5_SliceInc-_ReconFilter-B,708.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4254,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780504.42,CT,SliceTh-3_SliceInc-_ReconFilter-C,674.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4255,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780674.58,CT,SliceTh-2_SliceInc-_ReconFilter-B,682.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4256,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780841.88,CT,SliceTh-5_SliceInc-_ReconFilter-B,696.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4257,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780341.17,CT,SliceTh-3_SliceInc-_ReconFilter-B,665.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4258,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247787533.142,CT,SliceTh-2_SliceInc-_ReconFilter-B,718.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4259,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780403.31,CT,SliceTh-3_SliceInc-_ReconFilter-B,671.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4260,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786271.101,CT,SliceTh-3_SliceInc-_ReconFilter-B,701.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4261,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786271.100,CT,SliceTh-2_SliceInc-_ReconFilter-B,700.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4262,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780504.46,CT,SliceTh-5_SliceInc-_ReconFilter-B,678.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4263,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786324.104,CT,SliceTh-2_SliceInc-_ReconFilter-C,703.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4264,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780753.74,CT,SliceTh-5_SliceInc-_ReconFilter-B,690.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4265,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780753.70,CT,SliceTh-3_SliceInc-_ReconFilter-C,686.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4266,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247787533.141,CT,SliceTh-5_SliceInc-_ReconFilter-C,717.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4267,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786211.90,CT,SliceTh-2_SliceInc-_ReconFilter-C,697.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4268,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780341.15,CT,SliceTh-5_SliceInc-_ReconFilter-C,663.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4269,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780341.14,CT,SliceTh-3_SliceInc-_ReconFilter-C,662.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4270,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780805.76,CT,SliceTh-2_SliceInc-_ReconFilter-C,691.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4271,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247787533.144,CT,SliceTh-5_SliceInc-_ReconFilter-B,720.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4272,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780719.62,CT,SliceTh-2_SliceInc-_ReconFilter-C,685.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4273,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780753.72,CT,SliceTh-2_SliceInc-_ReconFilter-B,688.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4274,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780504.44,CT,SliceTh-2_SliceInc-_ReconFilter-B,676.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4275,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247787533.140,CT,SliceTh-3_SliceInc-_ReconFilter-C,716.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4276,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780341.18,CT,SliceTh-5_SliceInc-_ReconFilter-B,666.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4277,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780841.87,CT,SliceTh-3_SliceInc-_ReconFilter-B,695.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4278,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780341.16,CT,SliceTh-2_SliceInc-_ReconFilter-B,664.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4279,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780504.45,CT,SliceTh-3_SliceInc-_ReconFilter-B,677.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4280,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780841.86,CT,SliceTh-2_SliceInc-_ReconFilter-B,694.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4281,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786709.129,CT,SliceTh-3_SliceInc-_ReconFilter-B,713.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4282,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786709.126,CT,SliceTh-3_SliceInc-_ReconFilter-C,710.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4283,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786363.113,CT,SliceTh-5_SliceInc-_ReconFilter-C,705.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4284,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780403.28,CT,SliceTh-3_SliceInc-_ReconFilter-C,668.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4285,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780674.56,CT,SliceTh-3_SliceInc-_ReconFilter-C,680.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4286,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786271.98,CT,SliceTh-3_SliceInc-_ReconFilter-C,698.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4287,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780403.30,CT,SliceTh-2_SliceInc-_ReconFilter-B,670.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4288,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786363.114,CT,SliceTh-2_SliceInc-_ReconFilter-B,706.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4289,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780504.43,CT,SliceTh-5_SliceInc-_ReconFilter-C,675.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4290,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786363.112,CT,SliceTh-3_SliceInc-_ReconFilter-C,704.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4291,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780841.84,CT,SliceTh-3_SliceInc-_ReconFilter-C,692.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4292,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780753.71,CT,SliceTh-5_SliceInc-_ReconFilter-C,687.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4293,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780403.29,CT,SliceTh-5_SliceInc-_ReconFilter-C,669.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4294,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780841.85,CT,SliceTh-5_SliceInc-_ReconFilter-C,693.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4295,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786271.99,CT,SliceTh-5_SliceInc-_ReconFilter-C,699.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4296,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780285.6,CT,SliceTh-2_SliceInc-_ReconFilter-C,661.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4297,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786271.102,CT,SliceTh-5_SliceInc-_ReconFilter-B,702.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4298,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786709.127,CT,SliceTh-5_SliceInc-_ReconFilter-C,711.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4299,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780674.59,CT,SliceTh-3_SliceInc-_ReconFilter-B,683.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4300,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780472.34,CT,SliceTh-2_SliceInc-_ReconFilter-C,673.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4301,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780371.20,CT,SliceTh-2_SliceInc-_ReconFilter-C,667.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4302,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780753.73,CT,SliceTh-3_SliceInc-_ReconFilter-B,689.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4303,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786363.115,CT,SliceTh-3_SliceInc-_ReconFilter-B,707.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
4304,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247786709.128,CT,SliceTh-2_SliceInc-_ReconFilter-B,712.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
4305,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780674.60,CT,SliceTh-5_SliceInc-_ReconFilter-B,684.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
4306,Phantom FDA,NoduleLayout_8,Thoracic Phantom,1.2.840.113704.1.111.1780.1247779860.11,2009-07-16,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5mm,60,1.2.840.113704.1.111.5148.1247780641.48,CT,SliceTh-2_SliceInc-_ReconFilter-C,679.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
